FIPS,year,num_under_100k,num_100k_250k,num_250k_1m,num_business_1m,amount_under_100k,amount_100k_250k,amount_250k_1m,amount_business_1m,all_sb_loans,num_under_100k_pp,num_100k_250k_pp,num_250k_1m_pp,num_business_1m_pp,amount_under_100k_pp,amount_100k_250k_pp,amount_250k_1m_pp,amount_business_1m_pp,all_sb_loans_pp
12031,2018,18527,593,597,9311,279170000,103837000,317669000,222252000,700676000,0.019498390306688936,6.240916204386322e-4,6.283013446911693e-4,0.009799185628843347,293.80717989519894,109.28128430267496,334.32472339480586,233.90490864372157,737.4131875926797
18097,2000,11458,722,788,5020,233019199.25974348,178774272.77391946,580811893.4087753,419797916.48664117,992605365.4424382,0.013316226085299155,8.390919212415771e-4,9.157956148730786e-4,0.005834129424699054,270.8095950041995,207.76737951583635,675.0063262054396,487.87955717172696,1153.5833007254755
18097,2001,15437,874,936,7257,254773295.76188573,210521206.49940073,665266929.2433081,451807192.4682381,1130561431.5045946,0.018008620152622386,0.001019597979749431,0.0010919264405554545,0.008465929678537322,297.2154893054038,245.59152956659238,776.0924680212637,527.0728840696544,1318.89948689326
18097,2002,18689,867,930,5406,266052655.0035509,204211406.72058707,658349803.0639944,439516073.4238144,1128613864.7881324,0.021885428045199985,0.0010152852541702813,0.0010890603072414781,0.0063306021730617544,311.5563292479335,239.13821219928712,770.9490739755273,514.6876451188252,1321.643615422748
18097,2003,17461,838,1007,5975,244138584.2842781,195345627.37297967,723337350.4052278,414909983.48000926,1162821562.0624855,0.020525599222658023,9.850782972674775e-4,0.0011837396722534006,0.007023678790182789,286.98761444397275,229.6309522568281,850.2910805335924,487.73128883742805,1366.909647234393
18097,2004,16975,806,1058,5393,242932526.36061865,183759075.30667675,743689846.8494908,385238844.60354584,1170381448.516786,0.02003090718828132,9.510993339472604e-4,0.0012484653788042202,0.006363869364736446,286.6662084562155,216.84011678777262,877.5718585631399,454.5910775596087,1381.078183807128
18097,2005,16811,698,844,7395,245425708.3317452,157113236.3578392,583505508.7656674,352984074.41838306,986044453.4552518,0.019913834257101803,8.268310220365867e-4,9.997784850986808e-4,0.008759907461261545,290.72433990543,186.11188795591403,691.2040919436895,418.13493268479976,1168.0403198050335
18097,2006,23964,657,829,7842,292268987.2946791,142643594.25885034,555467156.7184272,364682258.9593276,990379738.2719567,0.02768791363182608,7.590952785891227e-4,9.578234184937332e-4,0.009060616704255555,337.6864662609059,164.80986137424014,641.7846211206733,421.35248243720145,1144.2809487558193
18097,2007,26163,748,896,8673,348306488.0029678,158400484.21410218,588520550.8672918,383440754.58585423,1095227523.0843618,0.029839051829143114,8.530982979092249e-4,0.001021893148297681,0.00989160633391271,397.24555089047016,180.6566623944487,671.2110698255161,437.3163838051084,1249.1132831104348
18097,2008,20457,703,852,5372,264226202.30404812,142881369.04148012,549414267.8948138,272070937.911784,956521839.240342,0.023236556941320794,7.98518821418024e-4,9.677639201254004e-4,0.0061019105386310455,300.1274475840525,162.29511011322398,624.0649127590515,309.03807209589496,1086.487470456328
18097,2009,8765,514,711,2460,139787158.77844414,107366967.39139943,466918345.77174187,182232406.51983613,714072471.9415854,0.009838597609776413,5.769582625698888e-4,7.980881803252742e-4,0.0027613177547119194,156.90925342099672,120.51801354774265,524.1097228374919,204.55348764516407,801.5369898062312
18097,2010,7601,643,887,2423,136435698.86902654,130189563.6232282,558898082.4937938,226616111.91781205,825523344.9860486,0.008400027407009564,7.105930302206485e-4,9.802426404443472e-4,0.0026777090392295978,150.77800418291366,143.87526674670863,617.650205324689,250.43830429937742,912.3034762543111
18097,2011,9923,595,816,4111,170059960.87189946,118544275.16807902,490170056.1387788,215845714.34033972,778774292.1787572,0.01088888791347707,6.529162862560573e-4,8.954280497225929e-4,0.0045111577357960534,186.61330771988406,130.0831729406022,537.882374265638,236.8557684224881,854.5788549261241
18097,2012,9847,652,950,4101,166601735.31248483,127372869.58652127,555773799.485259,249054382.22173393,849748404.3842651,0.01071517567904311,7.094845681665591e-4,0.001033758189813238,0.004462570880446409,181.29042980671423,138.60289167903144,604.7744388436914,271.012639295362,924.667760329437
18097,2013,9269,654,910,4109,162592094.60426334,125573112.23074806,538172908.5427662,215096898.12731463,826338115.3777776,0.009985123039252123,7.045280470030087e-4,9.803066097442477e-4,0.004426461383999026,175.1539615744191,135.2748922263281,579.7521532195167,231.7152867798809,890.1810070202639
18097,2014,10036,641,798,4500,168594463.9359917,117456027.64760754,447476759.45296323,228073636.0302505,733527251.0365624,0.010742387151950831,6.861169952571227e-4,8.54167491755357e-4,0.004816733976064043,180.46104058151005,125.72320868083308,478.9725579458056,244.12667371363818,785.1568072081486
18097,2015,10810,655,876,4994,180793180.64478794,120937919.45999256,503443487.52176255,197726229.31723988,805174587.626543,0.011512001874294478,6.97535728738472e-4,9.328874784349641e-4,0.005318310579114396,192.53389772825705,128.79163325593976,536.1371296902755,210.56657932444452,857.4626606744723
18097,2016,11628,750,915,5303,194148926.73075524,138098336.37063956,520630582.730965,224186784.33194,852877845.8323598,0.012354060488998958,7.968305268962176e-4,9.721332428133855e-4,0.005634123045507523,206.27172211093713,146.7212935116104,553.1391220743996,238.1851646431846,906.1321376969471
18097,2017,12209,740,889,6092,206645862.71216816,134593653.44644573,519472478.4135256,245913485.08027613,860711994.5721395,0.012850469748926934,7.788801387669696e-4,9.35708707248427e-4,0.006412078115362674,217.50318679036985,141.6653019912447,546.7659406383086,258.8339586270197,905.9344294199233
18097,2018,13121,768,908,6052,201175000,135020000,505024000,238456000,841219000,0.013744016256926478,8.044664648517288e-4,9.511139975069919e-4,0.006339363340211801,210.7272670137325,141.43107042224014,529.0037395120827,249.77845747745295,881.1620769480553
21111,2000,11601,749,608,4582,237252345.67448324,179603374.07631347,427919214.14331245,359011992.81313837,844774933.8941091,0.016725682089491985,0.0010798668981147745,8.765808732360251e-4,0.0066060749361307024,342.0573492576214,258.94224092755155,616.9503263293067,517.6036943459645,1217.9499165144796
21111,2001,13958,1000,850,6646,265211880.39392728,236735345.3335997,598245311.6364362,498571997.2025569,1100192537.3639634,0.020162082457977126,0.0014444821935791035,0.0012278098645422378,0.009600028658526721,383.09383875465886,341.9599909251846,864.1547000510137,720.178372176264,1589.2085297308574
21111,2002,16486,987,808,5646,286026017.2642626,230164552.0863253,558774524.6595124,504554779.30955577,1074965094.0101004,0.023859032856750867,0.0014284159547260163,0.001169361794750376,0.008171060263812653,413.945416947327,333.10103182621503,808.6752240304897,730.2067850040867,1555.7216728040319
21111,2003,16063,1175,1009,6489,275762234.7536927,270205910.1229603,707459691.9402986,580171141.3061634,1253427836.8169515,0.023291159944134856,0.0017037360975134441,0.0014630380616094173,0.009408973222778502,399.85197760071713,391.7953726280518,1025.8081827186618,841.2412903650076,1817.4555329474308
21111,2004,16519,1124,1060,6593,287170037.30743116,257504958.46548474,700339911.978876,540180598.2466995,1245014907.751792,0.023998091658502172,0.001632898784681666,0.0015399223414257705,0.009578026412283117,417.1882606016842,374.092111857467,1017.4236575928572,784.7511053253121,1808.7040300520086
21111,2005,16379,1002,1027,8201,289362305.01356006,225001748.85509053,674207806.1335484,551232258.3669281,1188571860.002199,0.023840228693859964,0.0014584473503417598,0.0014948357572864147,0.011936853014124523,421.1773323710687,327.49820802392105,981.3339205940166,802.3385495390726,1730.0094609890061
21111,2006,22359,844,882,8732,316070408.6594487,183156703.50737232,577312413.1661799,485371449.3169029,1076539525.333001,0.03187312900926586,0.001203136136849608,0.0012573057733428368,0.012447612259444048,450.5636616670687,261.0929486919064,822.9685148484389,691.905130886533,1534.625125207414
21111,2007,23985,757,800,8953,350926329.796642,161570315.3685252,513063193.3453794,421149917.5953,1025559838.5105466,0.0338167452457759,0.0010673035710257394,0.0011279297976493944,0.012622944347943784,494.7753301967138,227.79996639971182,723.3740798142574,593.7844266666573,1445.9493764106828
21111,2008,18519,698,723,5893,262315188.2228613,139775401.04795212,446091802.5124599,331745659.24411905,848182391.7832733,0.025941443694081752,9.777594739710062e-4,0.0010127795124370165,0.008254923467207936,367.45151927133287,195.7975968520517,624.8860833343277,464.70982990643915,1188.1351994577124
21111,2009,9148,553,606,3683,165738204.55550152,114479934.46992101,370590281.7091609,265590102.84799588,650808420.7345834,0.01267748900351167,7.663589220531213e-4,8.398074263366935e-4,0.005103978137290499,229.68345711785508,158.64867843956714,513.5717338408591,368.06029823972466,901.9038693982812
21111,2010,8555,600,691,3355,163191295.92191455,123124540.84520498,426415633.7803359,261699512.79841632,712731470.5474554,0.01152697757393165,8.084379362196364e-4,9.31051023212948e-4,0.004520515460028134,219.88339080686762,165.89758283147972,574.5509582419384,352.61302339406,960.3319318802858
21111,2011,9438,582,654,4584,180236399.4345438,114440819.48918396,387197869.1880451,268107781.80626687,681875088.1117728,0.012636128241037025,7.792145196316538e-4,8.756121921634048e-4,0.0061373184845214795,241.31068626379195,153.21984224143864,518.4024083191795,358.95786324687026,912.93293682441
21111,2012,9737,586,621,4993,173298271.47600982,112953116.8876353,365650870.60691077,294985159.4011274,651902258.9705559,0.012968349608698663,7.804716925847199e-4,8.270868960667423e-4,0.006649991742449669,230.80954822677074,150.43807221845123,486.9968496205666,392.87980656172573,868.2444700657886
21111,2013,9185,551,617,4573,172965183.91003922,104320333.47597371,341375214.7503055,206319015.14254576,618660732.1363184,0.012136114752018942,7.28034755401463e-4,8.152403703860302e-4,0.006042292080673121,228.53841263323858,137.83816418435492,451.05811428468337,272.6087363411507,817.4346911022769
21111,2014,10257,581,628,4967,187986386.78426775,104166545.9958224,344446111.3295362,197077757.40535665,636599044.1096263,0.013495590940309938,7.644475320581138e-4,8.262875217426773e-4,0.006535302739643117,247.3420472250525,137.05655595443102,453.20306322354264,259.3039677660457,837.6016664030261
21111,2015,11058,614,665,5956,202510038.30152157,113656341.67432101,364694160.0709946,217784895.51623172,680860540.0468372,0.014480967702649082,8.040616901271963e-4,8.708485731833641e-4,0.007799660303579122,265.1963577596819,148.838290195975,477.5840435280166,285.1994970243585,891.6186914836735
21111,2016,12239,754,804,6679,220910399.17267507,139264542.56203562,449382965.29614794,264527341.5100082,809557907.0308586,0.01599133470612215,9.8516760915239e-4,0.0010504970262049359,0.008726703529879061,288.638951975921,181.96142763334467,587.1585431228349,345.62834030617046,1057.7589227321005
21111,2017,12832,737,864,7547,219722144.2356852,134626308.43386203,481312064.2125017,274166172.00552136,835660516.882049,0.016639910368562605,9.557055752517642e-4,0.0011203929674593275,0.009786580700712436,284.9249365703075,174.57681620869138,624.1419582141425,355.5252905442482,1083.6437109931414
21111,2018,13398,755,865,7227,206583000,132263000,468860000,259093000,807706000,0.017388324981797935,9.798615734630126e-4,0.0011226228623119282,0.009379416677373763,268.10959394795964,171.65487588203766,608.5005262700239,336.2586419248375,1048.264996100021
26081,2000,8845,739,680,4050,200712070.6577335,183524911.9478716,507173508.43859804,339820245.2161125,891410491.0442032,0.015400419615729495,0.0012867054941802258,0.0011839779919385028,0.007051633628457259,349.4686387870032,319.543318704017,883.0621648316715,591.6760169867978,1552.0741223226917
26081,2001,11158,1162,1174,5449,240065679.64602476,285674118.2996404,863123886.5129844,578298676.9596484,1388863684.4586496,0.019362471788368425,0.0020164180156017307,0.0020372416095666367,0.009455646959564398,416.5858531548348,495.7301538128528,1497.7784461798326,1003.5214032875047,2410.09445314752
26081,2002,13518,1180,1333,5272,271642831.9300876,286269185.25842345,950738492.2638681,638263589.3584787,1508650509.4523792,0.023379299824733076,0.0020408029141282015,0.0023054154953668585,0.009117892341766,469.804646614373,495.1008368648276,1644.2965132084362,1103.8730450378891,2609.201996687637
26081,2003,14318,1505,1724,6536,302872358.95909053,354518528.06820816,1222594185.1102004,806071287.4897534,1879985072.137499,0.024680326170557293,0.0025942094487141167,0.002971705707364211,0.011266281034415593,522.069325824589,611.0932327300774,2107.4188617646632,1389.447010194732,3240.5814203193295
26081,2004,14829,1489,1704,6403,303860577.877782,343003838.8706149,1179017011.411543,810048682.2308563,1825881428.1599398,0.02547620348389531,0.0025581001407728177,0.0029274698723148968,0.011000346004948524,522.032093381104,589.2801668908911,2025.54975343547,1391.6626246122157,3136.862013707465
26081,2005,14547,1318,1540,7797,308136473.80048376,296430697.1970974,1037101856.2456938,696808191.4520267,1641669027.243275,0.02490894800918482,0.002256822264116697,0.0026369546940362017,0.013350867369740432,527.624624020746,507.580726253448,1775.8380571563248,1193.1504099300637,2811.0434074305185
26081,2006,18643,1338,1466,8680,327123407.45281,295008588.3780896,967698897.4300164,673461617.7234845,1589830893.260916,0.03109633642689867,0.002231770537960115,0.0024452732501117555,0.014478152667783108,545.6385523395394,492.0713572402266,1614.112024589535,1123.327202453087,2651.821934169301
26081,2007,21265,1236,1444,9017,354707654.49839216,260278620.96269423,927577755.4271297,633614947.3574157,1542564030.888216,0.03518772855889994,0.0020452401833435377,0.0023894229973689873,0.01492065593301673,586.9436475078056,430.6895586230937,1534.8861638957685,1048.458536490685,2552.5193700266677
26081,2008,17049,1123,1370,6723,285952015.13396084,230107303.52639103,861931203.1143894,568462836.6539469,1377990521.7747414,0.028170247499640623,0.0018555450725612306,0.0022636658498743417,0.011108485772777519,472.4816141324804,380.2087918243511,1424.1782696577725,939.2773067563764,2276.868675614604
26081,2009,7713,833,1056,3532,170593214.13494658,171176319.34399274,664849914.933559,391372426.3011177,1006619448.4124982,0.012679286225064318,0.0013693563367663136,0.0017359427270410889,0.005806202378701824,280.4356528031474,281.39421080195746,1092.9369075784075,643.3713229184184,1654.7667711835122
26081,2010,6631,785,1001,2928,145698728.7335459,157684983.20522976,615342588.2150017,321595770.6554578,918726300.1537774,0.010992690880094956,0.0013013515820953915,0.0016594304887611298,0.004853958512580008,241.5353772569264,261.4058628876573,1020.0981537633955,533.1326941881105,1523.0393939079793
26081,2011,7747,867,1126,3943,153585857.6909509,169019848.8421795,674198644.8492246,363031978.62609076,996804351.382355,0.012732289922146822,0.0014249251791017548,0.001850594869283248,0.006480369067125974,252.42024887863303,277.7862034408237,1108.0537771187333,596.6475284468821,1638.26022943819
26081,2012,8190,871,1185,3835,147816172.1528387,167022082.98304802,695028209.8775723,338036931.30745614,1009866465.013459,0.013328733103104829,0.001417500187155593,0.0019285163281049112,0.006241232167326864,240.56194224026663,271.8184085965414,1131.1166677151268,550.1348029779809,1643.4970185519348
26081,2013,7882,855,1127,3949,151538228.16681936,162806629.67539746,654771657.6493404,298708224.9100024,969116515.4915571,0.012678140582274408,0.0013752613800868587,0.0018127714331671223,0.006351938233874859,243.74815532703775,261.8732984966985,1053.1955246088796,480.4700416760534,1558.8169784326155
26081,2014,9028,808,1047,4232,163338973.31901035,151037775.16173327,609920624.3103163,247844540.47281882,924297372.79106,0.014347535189443723,0.0012840948640973114,0.0016639199538488678,0.006725605773341364,259.5825949825111,240.03320714092348,969.3019074058205,393.88106623230806,1468.9177095292553
26081,2015,9199,902,1102,4673,175189709.38493475,165889372.59318814,655101971.7320426,268590330.50245386,996181053.7101655,0.01445544958978203,0.0014174166246313066,0.001731699689959756,0.00734322382139922,275.29579439748755,260.68110262000215,1029.4372788932876,422.0669619394626,1565.4141759107774
26081,2016,9124,916,1126,4708,174182189.02641717,170590107.8010931,642484071.8602793,260348522.53033084,987256368.6877896,0.01420800936819206,0.0014264069028127933,0.0017534215857720583,0.0073313577493915195,271.23873010297405,265.64509532648225,1000.48440507508,405.41804549604365,1537.3682305045363
26081,2017,9276,876,1071,5028,168595659.09367436,160505385.96128455,627330881.3812275,257964195.9052498,956431926.4361864,0.014301704918639396,0.0013506137892117412,0.0016512641190020258,0.007752153118900268,259.9402077319161,247.46665242244694,967.216596794339,397.7283106307641,1474.623456948702
26081,2018,10097,800,963,5002,171272000,143112000,545069000,219396000,859453000,0.015443891426246508,0.001223641986827494,0.001472959041643596,0.0076508215226389065,261.96951295989817,218.8973150235704,833.7116426475942,335.5776966775061,1314.5784706310628
29095,2000,9016,414,469,3809,158849410.43467605,103026965.69899504,350732108.6657407,238340193.3564834,612608484.7994118,0.013767407769362326,6.321768873686782e-4,7.161617395553384e-4,0.005816332763254337,242.56262282353416,157.3218997358219,535.5669873346884,363.94483471244104,935.4515098940444
29095,2001,11880,575,574,5107,176647842.91889733,137908218.7846584,420246561.04914105,287244055.30803037,734802622.7526968,0.01816124433263695,8.790164554937917e-4,8.774877312233678e-4,0.007807194849055295,270.0458447881621,210.8236411470483,642.441117438037,439.11695888439573,1123.3106033732474
29095,2002,14519,711,748,4696,220799225.63718143,169333592.92827272,528901135.0564192,370712965.772114,919033953.6218734,0.02222067816303755,0.001088153603823934,0.0011447804439666703,0.00718701733271054,337.9233095620716,259.1574675012025,809.4594601662612,567.3595635572216,1406.5402372295355
29095,2003,14698,735,761,6034,219161456.7380713,168439586.18126982,524515728.4765293,435805450.75245535,912116771.3958704,0.022520127613035016,0.0011261595996448998,0.001165996537863631,0.009245234046608606,335.7969773846794,258.0814380112264,803.6577180797022,667.7367237312247,1397.536133475608
29095,2004,14915,776,755,5994,227627940.3289325,174219238.08826858,510753148.3108261,398731028.546209,912600326.7280272,0.022878545982886262,0.0011903286411478204,0.0011581161392610882,0.009194368395670149,349.1650217770816,267.23988264873367,783.4588930293774,611.6249528258785,1399.8637974551928
29095,2005,13706,474,559,6616,189753384.232207,107865361.93359232,386372992.65117645,277207266.19511837,683991738.8169757,0.021047911410191637,7.279082159952455e-4,8.584402800450259e-4,0.010160001597098196,291.3988341677767,165.64574509021656,593.3419320452784,425.69925442406696,1050.3865113032716
